Location,CURRENT PLATE,OWNER / Operator,VEHICLE YEAR,Vehicle year +20,Euro Class,NZTA Registered TARE Weight,NZTA MAKE MODEL SUBMODEL,Vehicle ID,Include/Exclude
Wellington,LKT361,Tranzit Group,2018,2038,EURO VI,11710,SCANIA K320 UB6X2LB,,Include
Wellington,LKT367,Tranzit Group,2018,2038,EURO VI,11740,SCANIA K320 UB6X2LB,,Include
Wellington,LKT372,Tranzit Group,2018,2038,EURO VI,11740,SCANIA K320 UB6X2LB,,Include
Wellington,LKT373,Tranzit Group,2018,2038,EURO VI,11690,SCANIA K320 UB6X2LB,,Include
Wellington,LKT384,Tranzit Group,2018,2038,EURO VI,11730,SCANIA K320 UB6X2LB,,Include
Wellington,LKT387,Tranzit Group,2018,2038,EURO VI,11720,SCANIA K320 UB6X2LB,,Include
Wellington,LKT395,Tranzit Group,2018,2038,EURO VI,11720,SCANIA K320 UB6X2LB,,Include
Wellington,LLT246,Tranzit Group,2018,2038,EURO VI,11700,SCANIA K320 UB6X2LB,,Include
Wellington,LLT245,Tranzit Group,2018,2038,EURO VI,11740,SCANIA K320 UB6X2LB,,Include
Wellington,LLT269,Tranzit Group,2018,2038,EURO VI,11730,SCANIA K320 UB6X2LB,,Include
Wellington,LLT270,Tranzit Group,2018,2038,EURO VI,11720,SCANIA K320 UB6X2LB,,Include
Wellington,LNB373,Tranzit Group,2018,2038,EURO VI,11760,SCANIA K320 UB6X2LB,,Include
Wellington,LNZ17,Tranzit Group,2018,2038,EURO VI,11730,SCANIA K320 UB6X2LB,,Include
Wellington,LNZ18,Tranzit Group,2018,2038,EURO VI,11710,SCANIA K320 UB6X2LB,,Include
Wellington,LPN732,Tranzit Group,2018,2038,EURO VI,11800,SCANIA K320 UB6X2LB,,Include
Wellington,ECC995,Tranzit Group,2007,2027,EURO III,9770,MAN 18.223 ,,Include
Wellington,ECC997,Tranzit Group,2007,2027,EURO III,9860,MAN 18.223 ,,Include
Wellington,ECN842,Tranzit Group,2007,2027,EURO III,8410,MAN 16.223 ,,Include
Wellington,LLC49,Tranzit Group,2018,2038,EURO VI,11889,BCI CITYRIDER ,,Include
Wellington,LLC47,Tranzit Group,2018,2038,EURO VI,11920,BCI CITYRIDER ,,Include
Wellington,LLC29,Tranzit Group,2018,2038,EURO VI,11911,BCI CITYRIDER ,,Include
Wellington,LLC51,Tranzit Group,2018,2038,EURO VI,11709,BCI CITYRIDER ,,Include
Wellington,LLC34,Tranzit Group,2018,2038,EURO VI,11874,BCI CITYRIDER ,,Include
Wellington,LLC39,Tranzit Group,2018,2038,EURO VI,11828,BCI CITYRIDER ,,Include
Wellington,LLC48,Tranzit Group,2018,2038,EURO VI,11777,BCI CITYRIDER ,,Include
Wellington,LLC40,Tranzit Group,2018,2038,EURO VI,11782,BCI CITYRIDER ,,Include
Wellington,LLC35,Tranzit Group,2018,2038,EURO VI,11868,BCI CITYRIDER ,,Include
Wellington,LLC42,Tranzit Group,2018,2038,EURO VI,11816,BCI CITYRIDER ,,Include
Wellington,LLC41,Tranzit Group,2018,2038,EURO VI,11729,BCI CITYRIDER ,,Include
Wellington,LLC30,Tranzit Group,2018,2038,EURO VI,11828,BCI CITYRIDER ,,Include
Wellington,LLC36,Tranzit Group,2018,2038,EURO VI,11721,BCI CITYRIDER ,,Include
Wellington,LLC43,Tranzit Group,2018,2038,EURO VI,11765,BCI CITYRIDER ,,Include
Wellington,LLC45,Tranzit Group,2018,2038,EURO VI,11879,BCI CITYRIDER ,,Include
Wellington,LLC33,Tranzit Group,2018,2038,EURO VI,11854,BCI CITYRIDER ,,Include
Wellington,LLC38,Tranzit Group,2018,2038,EURO VI,11785,BCI CITYRIDER ,,Include
Wellington,LLC37,Tranzit Group,2018,2038,EURO VI,11873,BCI CITYRIDER ,,Include
Wellington,LLC31,Tranzit Group,2018,2038,EURO VI,11906,BCI CITYRIDER ,,Include
Wellington,LLC50,Tranzit Group,2018,2038,EURO VI,11917,BCI CITYRIDER ,,Include
Wellington,LLC44,Tranzit Group,2018,2038,EURO VI,11863,BCI CITYRIDER ,,Include
Wellington,LLC98,Tranzit Group,2018,2038,EURO VI,11826,BCI CITYRIDER ,,Include
Wellington,LME488,Tranzit Group,2018,2038,EURO VI,11806,BCI CITYRIDER ,,Include
Wellington,LME531,Tranzit Group,2018,2038,EURO VI,11888,BCI CITYRIDER ,,Include
Wellington,LME507,Tranzit Group,2018,2038,EURO VI,11804,BCI CITYRIDER ,,Include
Wellington,LME546,Tranzit Group,2018,2038,EURO VI,11805,BCI CITYRIDER ,,Include
Wellington,LME539,Tranzit Group,2018,2038,EURO VI,11893,BCI CITYRIDER ,,Include
Wellington,LME534,Tranzit Group,2018,2038,EURO VI,11856,BCI CITYRIDER ,,Include
Wellington,LME506,Tranzit Group,2018,2038,EURO VI,12048,BCI CITYRIDER ,,Include
Wellington,LME510,Tranzit Group,2018,2038,EURO VI,11746,BCI CITYRIDER ,,Include
Wellington,LME514,Tranzit Group,2018,2038,EURO VI,11897,BCI CITYRIDER ,,Include
Wellington,LLC99,Tranzit Group,2018,2038,EURO VI,11896,BCI CITYRIDER ,,Include
Wellington,LME505,Tranzit Group,2018,2038,EURO VI,11294,BCI CITYRIDER ,,Include
Wellington,LME489,Tranzit Group,2018,2038,EURO VI,11900,BCI CITYRIDER ,,Include
Wellington,LME493,Tranzit Group,2018,2038,EURO VI,11909,BCI CITYRIDER ,,Include
Wellington,LME545,Tranzit Group,2018,2038,EURO VI,11905,BCI CITYRIDER ,,Include
Wellington,LME504,Tranzit Group,2018,2038,EURO VI,11724,BCI CITYRIDER ,,Include
Wellington,LME550,Tranzit Group,2018,2038,EURO VI,11742,BCI CITYRIDER ,,Include
Wellington,LME527,Tranzit Group,2018,2038,EURO VI,11860,BCI CITYRIDER ,,Include
Wellington,LLC96,Tranzit Group,2018,2038,EURO VI,11837,BCI CITYRIDER ,,Include
Wellington,LME524,Tranzit Group,2018,2038,EURO VI,11894,BCI CITYRIDER ,,Include
Wellington,LLC91,Tranzit Group,2018,2038,EURO VI,11915,BCI CITYRIDER ,,Include
Wellington,LME529,Tranzit Group,2018,2038,EURO VI,11856,BCI CITYRIDER ,,Include
Wellington,LME526,Tranzit Group,2018,2038,EURO VI,11922,BCI CITYRIDER ,,Include
Wellington,LME523,Tranzit Group,2018,2038,EURO VI,11917,BCI CITYRIDER ,,Include
Wellington,LLC92,Tranzit Group,2018,2038,EURO VI,11897,BCI CITYRIDER ,,Include
Wellington,LLC100,Tranzit Group,2018,2038,EURO VI,11869,BCI CITYRIDER ,,Include
Wellington,LME501,Tranzit Group,2018,2038,EURO VI,11917,BCI CITYRIDER ,,Include
Wellington,LME512,Tranzit Group,2018,2038,EURO VI,11865,BCI CITYRIDER ,,Include
Wellington,LME513,Tranzit Group,2018,2038,EURO VI,11880,BCI CITYRIDER ,,Include
Wellington,LME502,Tranzit Group,2018,2038,EURO VI,11915,BCI CITYRIDER ,,Include
Wellington,LME508,Tranzit Group,2018,2038,EURO VI,11886,BCI CITYRIDER ,,Include
Wellington,LME503,Tranzit Group,2018,2038,EURO VI,11998,BCI CITYRIDER ,,Include
Wellington,LME556,Tranzit Group,2018,2038,EURO VI,11869,BCI CITYRIDER ,,Include
Wellington,LME509,Tranzit Group,2018,2038,EURO VI,11888,BCI CITYRIDER ,,Include
Wellington,LLC95,Tranzit Group,2018,2038,EURO VI,15180,BCI CITYRIDER DOUBLE DECKER,,Include
Wellington,LME492,Tranzit Group,2018,2038,EV,16100,BCI CITYRIDER DOUBLE DECKER,,Include
Wellington,LME491,Tranzit Group,2018,2038,EURO VI,15180,BCI CITYRIDER DOUBLE DECKER,,Include
Wellington,LME511,Tranzit Group,2018,2038,EURO VI,14596,BCI CITYRIDER DOUBLE DECKER,,Include
Wellington,LME553,Tranzit Group,2018,2038,EURO VI,15160,BCI CITYRIDER ,,Include
Wellington,LME486,Tranzit Group,2018,2038,EURO VI,14703,BCI CITYRIDER DOUBLE DECKER,,Include
Wellington,LME486,Tranzit Group,2018,2038,EURO VI,14703,BCI CITYRIDER DOUBLE DECKER,,Include
Wellington,LME536,Tranzit Group,2018,2038,EURO VI,14741,BCI CITYRIDER DOUBLE DECKER,,Include
Wellington,LME547,Tranzit Group,2018,2038,EURO VI,14650,BCI CITYRIDER DOUBLE DECKER,,Include
Wellington,LLC93,Tranzit Group,2018,2038,EURO VI,14940,BCI CITYRIDER DOUBLE DECKER,,Include
Wellington,LME520,Tranzit Group,2018,2038,EURO VI,14940,BCI CITYRIDER DOUBLE DECKER,,Include
Wellington,LME557,Tranzit Group,2018,2038,EURO VI,14643,BCI CITYRIDER DOUBLE DECKER,,Include
Wellington,LME555,Tranzit Group,2018,2038,EURO VI,14678,BCI CITYRIDER DOUBLE DECKER,,Include
Wellington,LME484,Tranzit Group,2018,2038,EURO VI,14960,BCI CITYRIDER ,,Include
Wellington,LME522,Tranzit Group,2018,2038,EURO VI,14629,BCI CITYRIDER DOUBLE DECKER,,Include
Wellington,LME560,Tranzit Group,2018,2038,EURO VI,14559,BCI CITYRIDER DOUBLE DECKER,,Include
Wellington,LME554,Tranzit Group,2018,2038,EURO VI,14651,BCI CITYRIDER DOUBLE DECKER,,Include
Wellington,LNN755,Tranzit Group,2018,2038,EURO VI,14940,BCI CITYRIDER DOUBLE DECKER,,Include
Wellington,LME490,Tranzit Group,2018,2038,EURO VI,14778,BCI CITYRIDER DOUBLE DECKER,,Include
Wellington,LLC82,Tranzit Group,2018,2038,EURO VI,14920,BCI CITYRIDER DOUBLE DECKER,,Include
Wellington,LME532,Tranzit Group,2018,2038,EURO VI,14940,BCI CITYRIDER DOUBLE DECKER,,Include
Wellington,LME558,Tranzit Group,2018,2038,EURO VI,14980,BCI CITYRIDER DOUBLE DECKER,,Include
Wellington,LME487,Tranzit Group,2018,2038,EURO VI,14940,BCI CITYRIDER DOUBLE DECKER,,Include
Wellington,LME519,Tranzit Group,2018,2038,EURO VI,14920,BCI CITYRIDER DOUBLE DECKER,,Include
Wellington,LLC94,Tranzit Group,2018,2038,EURO VI,14960,BCI CITYRIDER DOUBLE DECKER,,Include
Wellington,LME521,Tranzit Group,2018,2038,EURO VI,14864,BCI CITYRIDER DOUBLE DECKER,,Include
Wellington,LLC97,Tranzit Group,2018,2038,EURO VI,14940,BCI CITYRIDER DOUBLE DECKER,,Include
Wellington,LME528,Tranzit Group,2018,2038,EURO VI,14960,BCI CITYRIDER DOUBLE DECKER,,Include
Wellington,LKT638,Tranzit Group,2018,2038,EV,12810,FACTORY BUILT TEG HUNAN C12RFDD,,Include
Wellington,LMN429,Tranzit Group,2015,2035,EV,12810,FACTORY BUILT TEG HUNAN C12RFDD,,Include
Wellington,0/01/1900,Tranzit Group,2018,2038,EV,12810,FACTORY BUILT TEG HUNAN C12RFDD,,Include
Wellington,LNB372,Tranzit Group,2018,2038,EV,12070,FACTORY BUILT TEG HUNAN C12RFDD,,Include
Wellington,LNB362,Tranzit Group,2018,2038,EV,11960,FACTORY BUILT TEG HUNAN C12RFDD,,Include
Wellington,LNB367,Tranzit Group,2018,2038,EV,11980,FACTORY BUILT TEG HUNAN C12RFDD,,Include
Wellington,LPN734,Tranzit Group,2018,2038,EV,12020,FACTORY BUILT TEG HUNAN CR12RFDD,,Include
Wellington,LPN737,Tranzit Group,2018,2038,EV,12020,FACTORY BUILT TEG HUNAN CR12FDD,,Include
Wellington,LPN758,Tranzit Group,2018,2038,EV,12040,FACTORY BUILT C12RFDD TEG HUNAN,,Include
Wellington,LTD252,Tranzit Group,2018,2038,EV,12050,FACTORY BUILT TEG HUNAN C12RFFD,,Include
Wellington,NPJ36,Tranzit Group,2021,2041,EV,11500,YANGTSE MOTOR GROUP UT200RHDF ,,Include
Wellington,NRG554,Tranzit Group,2021,2041,EV,11550,YANGTSE MOTOR GROUP UT200RHDF ,,Include
Wellington,NSS873,Tranzit Group,2021,2041,EV,11510,YANGTSE MOTOR GROUP UT200RHDF DOUBLE DECKER,,Include
Wellington,NEW,Tranzit Group,2022,2042,EV,11500,0,,Include
Wellington,NEW,Tranzit Group,2022,2042,EV,11500,0,,Include
Wellington,NEW,Tranzit Group,2022,2042,EV,11500,0,,Include
Wellington,NEW,Tranzit Group,2022,2042,EV,11500,0,,Include
Wellington,NEW,Tranzit Group,2022,2042,EV,11500,0,,Include
Wellington,NZQ529,Tranzit Group,2022,2042,EV,11520,YANGTSE MOTOR GROUP UT200RHDF ,,Include
Wellington,PCE181,Tranzit Group,2022,2042,EV,11580,YANGTSE MOTOR GROUP UT200RHDF ,,Include
Wellington,NEW,Tranzit Group,2022,2042,EV,11500,0,,Include
Wellington,JKJ103,Tranzit Group,2010,2030,EURO IV,8030,ALEXANDER DENNIS ENVIRO 200 DART 4,,Include
Wellington,GFK497,NZ BUS,2012,2032,EURO IV,8700,ALEXANDER DENNIS ENVIRO 200 ,,Include
Wellington,GJR31,NZ BUS,2012,2032,EURO IV,8700,ALEXANDER DENNIS ENVIRO 200 ,,Include
Wellington,GPN816,NZ BUS,2012,2032,EURO V,8700,ALEXANDER DENNIS ENVIRO 200 ,,Include
Wellington,GPZ182,NZ BUS,2012,2032,EURO V,8700,ALEXANDER DENNIS ENVIRO 200 ,,Include
Wellington,GPZ183,NZ BUS,2012,2032,EURO V,8700,ALEXANDER DENNIS ENVIRO 200 ,,Include
Wellington,GPZ190,NZ BUS,2012,2032,EURO V,8700,ALEXANDER DENNIS ENVIRO 200 ,,Include
Wellington,GPZ191,NZ BUS,2012,2032,EURO V,8700,ALEXANDER DENNIS ENVIRO 200 ,,Include
Wellington,GPZ199,NZ BUS,2012,2032,EURO V,8700,ALEXANDER DENNIS ENVIRO 200 ,,Include
Wellington,GQK709,NZ BUS,2012,2032,EURO V,8700,ALEXANDER DENNIS ENVIRO 200 ,,Include
Wellington,GQU11,NZ BUS,2012,2032,EURO V,8700,ALEXANDER DENNIS ENVIRO 200 ,,Include
Wellington,GQU19,NZ BUS,2012,2032,EURO V,8700,ALEXANDER DENNIS ENVIRO 200 ,,Include
Wellington,GRB912,NZ BUS,2012,2032,EURO V,8700,ALEXANDER DENNIS ENVIRO 200 ,,Include
Wellington,GRB915,NZ BUS,2012,2032,EURO V,8700,ALEXANDER DENNIS ENVIRO 200 ,,Include
Wellington,GRJ55,NZ BUS,2013,2033,EURO V,8700,ALEXANDER DENNIS ENVIRO 200 ,,Include
Wellington,GRJ58,NZ BUS,2013,2033,EURO V,8700,ALEXANDER DENNIS ENVIRO 200 ,,Include
Wellington,GRT788,NZ BUS,2013,2033,EURO V,8700,ALEXANDER DENNIS ENVIRO 200 ,,Include
Wellington,GRT783,NZ BUS,2013,2033,EURO V,8700,ALEXANDER DENNIS ENVIRO 200 ,,Include
Wellington,GRT789,NZ BUS,2013,2033,EURO V,8700,ALEXANDER DENNIS ENVIRO 200 ,,Include
Wellington,GRT797,NZ BUS,2013,2033,EURO V,8700,ALEXANDER DENNIS ENVIRO 200 ,,Include
Wellington,LZZ702,NZ BUS,2019,2039,EURO V,14750,ALEXANDER DENNIS ENVIRO 500 ,,Include
Wellington,MAH5,NZ BUS,2019,2039,EURO V,14445,ALEXANDER DENNIS ENVIRO 500 ,,Include
Wellington,MAH26,NZ BUS,2019,2039,EURO V,14700,ALEXANDER DENNIS ENVIRO 500 ,,Include
Wellington,LZZ703,NZ BUS,2019,2039,EURO V,14750,ALEXANDER DENNIS ENVIRO 500 ,,Include
Wellington,LZZ704,NZ BUS,2019,2039,EURO V,14750,ALEXANDER DENNIS ENVIRO 500 ,,Include
Wellington,MAH27,NZ BUS,2019,2039,EURO V,15050,ALEXANDER DENNIS ENVIRO 500 ,,Include
Wellington,MAH28,NZ BUS,2019,2039,EURO V,14850,ALEXANDER DENNIS ENVIRO 500 ,,Include
Wellington,LZZ705,NZ BUS,2019,2039,EURO V,14800,ALEXANDER DENNIS ENVIRO 500 ,,Include
Wellington,MAH6,NZ BUS,2019,2039,EURO V,14750,ALEXANDER DENNIS ENVIRO 500 ,,Include
Wellington,LZZ706,NZ BUS,2019,2039,EURO V,14700,ALEXANDER DENNIS ENVIRO 500 ,,Include
Wellington,MAH7,NZ BUS,2019,2039,EURO V,14850,ALEXANDER DENNIS ENVIRO 500 ,,Include
Wellington,LZZ707,NZ BUS,2019,2039,EURO V,14800,ALEXANDER DENNIS ENVIRO 500 ,,Include
Wellington,LZZ708,NZ BUS,2019,2039,EURO V,14550,ALEXANDER DENNIS ENVIRO 500 ,,Include
Wellington,MAH9,NZ BUS,2019,2039,EURO V,14485,ALEXANDER DENNIS ENVIRO 500 ,,Include
Wellington,LZZ709,NZ BUS,2019,2039,EURO V,14750,ALEXANDER DENNIS ENVIRO 500 ,,Include
Wellington,LZZ710,NZ BUS,2019,2039,EURO V,14750,ALEXANDER DENNIS ENVIRO 500 ,,Include
Wellington,MAH8,NZ BUS,2019,2039,EURO V,14900,ALEXANDER DENNIS ENVIRO 500 ,,Include
Wellington,NNJ799,NZ BUS,2021,2041,EV,15450,FACTORY BUILT CRRC ET12MAX,,Include
Wellington,NQD103,NZ BUS,2021,2041,EV,15180,CRRC ET12MAX ,,Include
Wellington,NQD104,NZ BUS,2021,2041,EV,15160,CRRC ET12MAX ,,Include
Wellington,NQD105,NZ BUS,2021,2041,EV,15120,CRRC ET12MAX ,,Include
Wellington,NQD106,NZ BUS,2021,2041,EV,15140,CRRC ET12MAX ,,Include
Wellington,NQY742,NZ BUS,2021,2041,EV,15180,CRRC ET12MAX ,,Include
Wellington,NQY744,NZ BUS,2021,2041,EV,15200,CRRC ET12MAX ,,Include
Wellington,NQY743,NZ BUS,2021,2041,EV,15200,CRRC ET12MAX ,,Include
Wellington,NQY745,NZ BUS,2021,2041,EV,15160,CRRC ET12MAX ,,Include
Wellington,NQY746,NZ BUS,2021,2041,EV,15160,CRRC ET12MAX ,,Include
Wellington,NQY769,NZ BUS,2021,2041,EV,15180,CRRC ET12MAX ,,Include
Wellington,NRU902,NZ BUS,2021,2041,EV,15120,CRRC ET12MAX ,,Include
Wellington,NQY772,NZ BUS,2021,2041,EV,15100,CRRC ET12MAX ,,Include
Wellington,NQY777,NZ BUS,2021,2041,EV,15180,CRRC ET12MAX ,,Include
Wellington,NQY779,NZ BUS,2021,2041,EV,15160,CRRC ET12MAX ,,Include
Wellington,NRU901,NZ BUS,2021,2041,EV,15160,CRRC ET12MAX ,,Include
Wellington,NQY768,NZ BUS,2021,2041,EV,15200,CRRC ET12MAX ,,Include
Wellington,NQY778,NZ BUS,2021,2041,EV,15200,CRRC ET12MAX ,,Include
Wellington,NQY774,NZ BUS,2021,2041,EV,15160,CRRC ET12MAX ,,Include
Wellington,NQY776,NZ BUS,2021,2041,EV,15160,CRRC ET12MAX ,,Include
Wellington,NQY773,NZ BUS,2021,2041,EV,15140,CRRC ET12MAX ,,Include
Wellington,NQY780,NZ BUS,2021,2041,EV,15180,CRRC ET12MAX ,,Include
Wellington,NQY770,NZ BUS,2021,2041,EV,15160,CRRC ET12MAX ,,Include
Wellington,NQY775,NZ BUS,2021,2041,EV,15140,CRRC ET12MAX ,,Include
Wellington,NQY771,NZ BUS,2021,2041,EV,15200,CRRC ET12MAX ,,Include
Wellington,NZC994,NZ BUS,2022,2042,EV,15120,CRRC ET12MAX ,,Include
Wellington,NZC996,NZ BUS,2022,2042,EV,15080,CRRC ET12MAX ,,Include
Wellington,NZC991,NZ BUS,2022,2042,EV,15040,CRRC ET12MAX ,,Include
Wellington,NZC987,NZ BUS,2022,2042,EV,15060,CRRC ET12MAX ,,Include
Wellington,PCB420,NZ BUS,2022,2042,EV,15160,CRRC ET12MAX ,,Include
Wellington,NZC990,NZ BUS,2022,2042,EV,15160,CRRC ET12MAX ,,Include
Wellington,NZC989,NZ BUS,2022,2042,EV,15160,CRRC ET12MAX ,,Include
Wellington,NZC986,NZ BUS,2022,2042,EV,15040,CRRC ET12MAX ,,Include
Wellington,PCB418,NZ BUS,2022,2042,EV,15120,CRRC ET12MAX ,,Include
Wellington,NZC997,NZ BUS,2022,2042,EV,15060,CRRC ET12MAX ,,Include
Wellington,PCB419,NZ BUS,2022,2042,EV,15120,CRRC ET12MAX ,,Include
Wellington,NZC992,NZ BUS,2022,2042,EV,15080,CRRC ET12MAX ,,Include
Wellington,NZC988,NZ BUS,2022,2042,EV,15040,CRRC ET12MAX ,,Include
Wellington,NZC993,NZ BUS,2022,2042,EV,15180,CRRC ET12MAX ,,Include
Wellington,NZC995,NZ BUS,2022,2042,EV,15060,CRRC ET12MAX ,,Include
Wellington,PCB417,NZ BUS,2022,2042,EV,15120,CRRC ET12MAX ,,Include
Wellington,PGC945,NZ BUS,2022,2042,EV,15220,CRRC ET12MAX ,,Include
Wellington,PGC946,NZ BUS,2022,2042,EV,15160,CRRC ET12MAX ,,Include
Wellington,PGC947,NZ BUS,2022,2042,EV,15220,CRRC ET12MAX ,,Include
Wellington,PGC943,NZ BUS,2022,2042,EV,15260,CRRC ET12MAX ,,Include
Wellington,PGC942,NZ BUS,2022,2042,EV,15140,CRRC ET12MAX ,,Include
Wellington,PGC944,NZ BUS,2022,2042,EV,15260,CRRC ET12MAX ,,Include
Wellington,PGC950,NZ BUS,2022,2042,EV,15220,CRRC ET12MAX ,,Include
Wellington,PGC941,NZ BUS,2022,2042,EV,15120,CRRC ET12MAX ,,Include
Wellington,PGC949,NZ BUS,2022,2042,EV,15220,CRRC ET12MAX ,,Include
Wellington,PGC948,NZ BUS,2022,2042,EV,15180,CRRC ET12MAX ,,Include
Wellington,ERH576,Mana Coach Services,2008,2028,EURO V,10900,VOLVO B7R LE,,Include
Wellington,ESB348,Mana Coach Services,2008,2028,EURO V,10900,VOLVO B7R LE,,Include
Wellington,ESB369,Mana Coach Services,2008,2028,EURO V,10740,VOLVO B7R LE,,Include
Wellington,ETD76,Mana Coach Services,2008,2028,EURO V,10850,VOLVO B7R LE,,Include
Wellington,ETD137,Mana Coach Services,2009,2029,EURO V,10980,VOLVO B7R B7RLE 6X2,,Include
Wellington,ETY197,Mana Coach Services,2009,2029,EURO V,10800,VOLVO B7R LE,,Include
Wellington,EUT716,Mana Coach Services,2009,2029,EURO V,10840,VOLVO B7R LE,,Include
Wellington,EWF927,Mana Coach Services,2009,2029,EURO V,10840,VOLVO B7R LE,,Include
Wellington,FAW17,Mana Coach Services,2009,2029,EURO IV,11750,SCANIA K280 UB6X2*4LB,,Include
Wellington,FAW20,Mana Coach Services,2009,2029,EURO IV,12270,SCANIA K280 UB6X2*4LB,,Include
Wellington,FBP22,Mana Coach Services,2009,2029,EURO IV,12290,SCANIA K280 UB6X2*4LB,,Include
Wellington,FBP38,Mana Coach Services,2009,2029,EURO IV,12330,SCANIA K280 UB6X2*4LB,,Include
Wellington,FBP39,Mana Coach Services,2009,2029,EURO IV,12300,SCANIA K280 UB6X2*4LB,,Include
Wellington,FEQ141,Mana Coach Services,2009,2029,EURO IV,12270,SCANIA K280 UB6X2*4LB,,Include
Wellington,FEQ144,Mana Coach Services,2009,2029,EURO IV,11750,SCANIA K280 UB6X2*4LB,,Include
Wellington,FSN199,Mana Coach Services,2011,2031,EURO IV,13040,SCANIA K280 UB6X2*4LB,,Include
Wellington,FTN600,Mana Coach Services,2011,2031,EURO IV,12970,SCANIA K280 UB6X2*4LB,,Include
Wellington,LRH16,Mana Coach Services,2018,2038,EURO VI,8695,ALEXANDER DENNIS ENVIRO 200 E20D,,Include
Wellington,LRH17,Mana Coach Services,2018,2038,EURO VI,8720,ALEXANDER DENNIS ENVIRO 200 E20D,,Include
Wellington,LMW903,Mana Coach Services,2018,2038,EURO VI,8700,ALEXANDER DENNIS ENVIRO 200 E20D,,Include
Wellington,LWM904,Mana Coach Services,2018,2038,EURO V,14950,ALEXANDER DENNIS ENVIRO 500 ,,Include
Wellington,LWM905,Mana Coach Services,2018,2038,EURO V,14945,ALEXANDER DENNIS ENVIRO 500 ,,Include
Wellington,LYK271,Mana Coach Services,2019,2039,EURO V,15000,ALEXANDER DENNIS ENVIRO 500 ,,Include
Wellington,LWM906,Mana Coach Services,2018,2038,EURO V,14955,ALEXANDER DENNIS ENVIRO 500 ,,Include
Wellington,LWM907,Mana Coach Services,2018,2038,EURO V,15015,ALEXANDER DENNIS ENVIRO 500 ,,Include
Wellington,LMM579,Mana Coach Services,2018,2038,EURO VI,9920,ALEXANDER DENNIS ENVIRO 200 E200MMC,,Include
Wellington,LMM578,Mana Coach Services,2018,2038,EURO VI,9915,ALEXANDER DENNIS ENVIRO 200 E200MMC,,Include
Wellington,LMW310,Mana Coach Services,2018,2038,EURO VI,9890,ALEXANDER DENNIS ENVIRO 200 E200MMC,,Include
Wellington,LMW285,Mana Coach Services,2018,2038,EURO VI,9905,ALEXANDER DENNIS ENVIRO 200 E200MMC,,Include
Wellington,LMW286,Mana Coach Services,2018,2038,EURO VI,9910,ALEXANDER DENNIS ENVIRO 200 E200MMC,,Include
Wellington,PDQ885,Mana Coach Services,2022,2042,EV,14500,FACTORY BUILT YUTONG E13,,Include
Wellington,PDQ886,Mana Coach Services,2022,2042,EV,14580,FACTORY BUILT YUTONG E13,,Include
Wellington,PDQ887,Mana Coach Services,2022,2042,EV,14540,FACTORY BUILT YUTONG E13,,Include
Wellington,PDQ888,Mana Coach Services,2022,2042,EV,14590,FACTORY BUILT YUTONG E13,,Include
Wellington,PDQ889,Mana Coach Services,2022,2042,EV,14580,FACTORY BUILT YUTONG E13,,Include
Wellington,PDQ890,Mana Coach Services,2022,2042,EV,14540,FACTORY BUILT YUTONG E13,,Include
Wellington,PDQ891,Mana Coach Services,2022,2042,EV,14570,FACTORY BUILT YUTONG E13,,Include
Wellington,PDQ892,Mana Coach Services,2022,2042,EV,14560,FACTORY BUILT YUTONG E13,,Include
Wellington,PDQ893,Mana Coach Services,2022,2042,EV,14580,FACTORY BUILT YUTONG E13,,Include
Wellington,PDQ894,Mana Coach Services,2022,2042,EV,14560,FACTORY BUILT YUTONG E13,,Include
Wellington,LQH772,Uza Bus,2018,2038,EURO V,11530,YOUNGMAN JNP6130GR ,,Include
Wellington,LQH773,Uza Bus,2018,2038,EURO V,11530,YOUNGMAN JNP6130GR ,,Include
Wellington,LQH774,Uza Bus,2018,2038,EURO V,11530,YOUNGMAN JNP6130GR ,,Include
Wellington,LQH775,Uza Bus,2018,2038,EURO V,11530,YOUNGMAN JNP6130GR ,,Include
Wellington,LQH776,Uza Bus,2018,2038,EURO V,11530,YOUNGMAN JNP6130GR ,,Include
Wellington,LQH777,Uza Bus,2018,2038,EURO V,11530,YOUNGMAN JNP6130GR ,,Include
Wellington,LQH778,Uza Bus,2018,2038,EURO V,11530,YOUNGMAN JNP6130GR ,,Include
Wellington,LLZ772,Uza Bus,2018,2038,EURO VI,7820,FACTORY BUILT WRIGHTBUS SREET LITE,,Include
Wellington,LMQ677,Uza Bus,2018,2038,EURO VI,7820,FACTORY BUILT WRIGHTBUS STREET LITE,,Include
Wellington,LLS691,Uza Bus,2018,2038,EURO VI,7820,FACTORY BUILT WRIGHTBUS STREETLITE,,Include
Wellington,LMQ674,Uza Bus,2018,2038,EURO VI,7820,FACTORY BUILT WRIGHTBUS STREET LITE,,Include
Wellington,LLZ701,Uza Bus,2018,2038,EURO VI,7820,FACTORY BUILT WRIGHTBUS STREET LITE,,Include
Wellington,LLS693,Uza Bus,2018,2038,EURO VI,7820,FACTORY BUILT WRIGHTBUS STREET LITE,,Include
Wellington,LLS692,Uza Bus,2018,2038,EURO VI,7820,FACTORY BUILT WRIGHTBUS STREET LITE,,Include
Wellington,LLZ703,Uza Bus,2018,2038,EURO VI,7820,FACTORY BUILT WRIGHTBUS STREET LITE,,Include
